timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"", node=""10.200.66.205"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"", node=""10.200.66.205"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"", node=""10.200.66.205"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-8479bf857f-dwxwt"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",environment=""rc""}[1m])))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""Unknown"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"", grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-8479bf857f-dwxwt"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources"", grpc_code=""OK""}[1m]))"
1698827640,248.96484375,4602896.8,4425902.4,4602896.8,12.47641232666663,18.842762019970298,100,0,0.19871629274884248,5169.803072153885,0,1,1,0.19871629274884248,0,0.6557637660711801
1698827760,252.10546875,4870108.8,4550113.333333333,4870108.8,15.606024546666756,18.11616596004266,100,0.03504340016959451,0.17521700084797256,5204.427130738704,0,1,0.8333333333333334,0.30946226380747804,0,0.6735355153456875
1698827880,250.67578125,6370389.333333333,6356077.333333333,6370389.333333333,20.592065991111465,23.38017859001411,100,0.036366281184086115,0.21819768710451667,5574.950905520402,0,1,0.8571428571428572,0.23638082769655974,0,0.7091424830896792
1698828000,242.03515625,4687119.2,4542673.333333333,4687119.2,18.672036751110376,23.6915010100347,100,0,0.1747060930311556,4522.55839493318,0,1,1,0.19411788114572842,0,0.5823536434371853
1698828120,231.8203125,5147522.4,4993875.466666667,5147522.4,12.770622573332528,17.908287636673776,100,0.05829520619011876,0.1748856185703563,5112.898421209413,0,1,0.75,0.13901300764571542,0,0.655347036044087
1698828240,243,4480215.2,4316240.266666667,4480215.2,16.598485962222185,20.960122166676832,100,0.03625881542450008,0.21755289254700053,5616.127921100817,0,1,0.8571428571428572,0.14503526169800032,0,0.7070469007777516
1698828360,255.6953125,4230792.266666667,4096920.533333333,4230792.266666667,13.851820902222647,17.993521323320845,100,0,0.19969247359067038,5150.867663797751,0,1,1,0.35944645246320667,0,0.6589851628492123
1698828480,254.00390625,3640228.2666666666,3533747.466666667,3640228.2666666666,15.498667426666845,28.16344586331979,100,0,0.1815837736739845,4666.339815874054,0,1,1,0.1815837736739845,0,0.5992264531241488
1698828600,244.33984375,4674278.133333334,4676242.133333334,4674278.133333334,11.601576442222319,24.011208206648007,100,0.03637024913620658,0.2182214948172395,5587.561374795418,0,1,0.8571428571428572,0.1636661211129296,0,0.7092198581560284
1698828720,240.95703125,4778015.2,4546814.133333334,4778015.2,19.436572304445388,21.563189079994725,100,0.0542230737253059,0.19881793699278832,5144.685235057023,0,1,0.7857142857142857,0.1626692211759177,0,0.6687512426121062
1698828840,242.46875,4406482.4,4202793.066666666,4406482.4,12.973614611111973,24.081851743346004,100,0,0.1995729139641168,5152.573492725568,0,1,1,0.23948749675694014,0,0.6585906160815855
1698828960,230.95703125,2873239.7333333334,2739278.1333333333,2873239.7333333334,12.589558428889076,18.26820634669275,100,0,0.2007360321177651,5157.912345265975,0,1,1,0.23419203747072598,0,0.6523921043827366
1698829080,231.24609375,3819759.466666667,3727900.8,3819759.466666667,11.755207224444652,20.193092066668516,100,0.03641130206816196,0.21846781240897173,5628.823186717157,0,1,0.8571428571428572,0.16385085930672882,0,0.7100203903291582
1698829200,234.55078125,4504141.066666666,4392045.066666666,4504141.066666666,11.033913082222474,18.67401895336419,100,0.036191889397586004,0.199055391686723,5135.629105517453,0,1,0.8461538461538461,0.23524728108430903,0,0.6514540091565482
1698829320,232.4140625,4049782.4,3936832.2666666666,4049782.4,13.54319504222278,17.518215283295525,100,0,0.20003200512081928,5138.022083533366,0,1,1,0.30004800768122897,0,0.6601056168987037
1698829440,243.35546875,3750655.7333333334,3740339.2,3750655.7333333334,17.797871279999526,24.5333816500109,100,0,0.21727503676962162,5580.625752105896,0,1,1,0.2339885011365156,0,0.7019655034095468
1698829560,243.2578125,5431002.933333334,5177018.4,5431002.933333334,13.087272842221864,19.322308713308303,100,0.036405999708752,0.21843599825251203,5644.38619484491,0,1,0.8571428571428572,0.291247997670016,0,0.709916994320664
1698829680,232.1484375,5395742.933333334,5280445.066666666,5395742.933333334,12.154985675555913,22.500334796641255,100,0.03989945337748873,0.1795475401986993,4623.947651917169,0,1,0.8181818181818181,0.03989945337748873,0,0.5785420739735866
1698829800,236.91796875,4467257.6,4331608.266666667,4467257.6,20.908147380000123,24.127418720017886,100,0,0.1790296592468819,4608.22342901474,0,1,1,0,0,0.5967655308229397
1698829920,232.27734375,2436631.466666667,2345801.6,2436631.466666667,15.289942420000038,18.054866223343804,100,0,0.2000145465124736,5149.465415666594,0,1,1,0.07273256236817223,0,0.65459306131355
1698830040,239.31640625,6528572.266666667,6206937.066666666,6528572.266666667,12.029659146664926,21.096754859997116,100,0.03640533702240748,0.20022935362324115,5159.364362815589,0,1,0.8461538461538461,0.2184320221344449,0,0.6552960664033347
1698830160,233.16796875,3657029.8666666667,3626138.6666666665,3657029.8666666667,15.3656175888884,28.054069783344556,100,0.04000160006400256,0.2000080003200128,5136.205448217929,0,1,0.8333333333333334,0.12000480019200768,0,0.6600264010560422
1698830280,232.8203125,4664580.533333333,4443732.8,4664580.533333333,16.61401604222394,21.386989103339147,100,0,0.18173227201686473,4693.054192563516,0,1,1,0.036346454403372946,0,0.6178897248573402
1698830400,234.421875,3126400.8,3017002.933333333,3126400.8,23.181007459999012,34.645678173352884,100,0,0.20011643137825647,5114.975986028235,0,1,1,0.20011643137825647,0,0.6549265026924757
1698830520,230.38671875,2809342.4,2737926.1333333333,2809342.4,19.519877508888992,16.449385303373372,100,0.054571251864517764,0.21828500745807106,5569.541965292682,0,1,0.8,0.27285625932258883,0,0.7094262742387311
1698830640,227.8984375,3530878.1333333333,3374898.933333333,3530878.1333333333,19.211194237777818,24.541907333332347,100,0,0.1794616151545364,4583.44965104686,0,1,1,0.1395812562313061,0,0.5583250249252244
1698830760,228.765625,4630786.133333334,4557306.933333334,4630786.133333334,17.302154408888683,26.67184642001909,100,0,0.19990913221263062,5128.214447978193,0,1,1,0.36347114947751025,0,0.6542480690595184
1698830880,232.25,4930864.8,4752910.933333334,4930864.8,8.472058613333502,23.303929993320104,100,0.0572088259947017,0.20976569531390626,5359.322819183657,0,1,0.7857142857142858,0.266974521308608,0,0.6865059119364204
1698831000,235.0546875,3842784.533333333,3719914.933333333,3842784.533333333,14.178275437777,22.788780503372738,100,0.03651900814373881,0.20085454479056347,5139.320016068363,0,1,0.8461538461538461,0.2373735529343023,0,0.6573421465872986
1698831120,242.51171875,4153275.466666667,3974456,4153275.466666667,15.7727035177777,30.09109480000916,100,0.033399018068868774,0.21709361744764702,5585.985772018303,0,1,0.8666666666666667,0.30059116261981894,0,0.7180788884806787
1698831240,254.44140625,4315452,4053041.3333333335,4315452,14.68502204888864,21.11575120332418,100,0,0.1750599448507373,4519.697656156337,0,1,1,0.12254196139551612,0,0.5776978180074331
1698831360,251.34765625,4607058.4,4342768.8,4607058.4,17.981327966667273,24.208048936658695,100,0.03636165300074542,0.1999890915040998,5144.446666545462,0,1,0.8461538461538461,0.2363507445048452,0,0.6545097540134175
1698831480,260.7890625,5593381.6,5274518.933333334,5593381.6,15.049229015557,23.831639976706356,100,0.050075948521924915,0.21699577692834132,5597.489525780768,0,1,0.8125,0.11684387988449148,0,0.7177552621475906
1698831600,253.9921875,2665241.066666667,2416787.2,2665241.066666667,15.851720722221216,25.35841731999729,100,0,0.2186965684520259,5693.665752117379,0,1,1,0.357867112012406,0,0.715734224024812
1698831720,256.3125,4762879.2,4673765.066666666,4762879.2,17.351112584446028,23.23879577665745,100,0,0.20018016214593135,5160.598013895457,0,1,1,0.4546942635771708,0,0.6547597395511259
1698831840,245.96875,6122726.4,5982579.466666667,6122726.4,15.708001633334383,22.570456833345816,100,0.03356605800214822,0.20139634801288936,5144.669709989258,0,1,0.8571428571428572,0.21817937701396345,0,0.6545381310418904
1698831960,242.6640625,4519378.933333334,4456227.733333333,4519378.933333334,8.50477936222281,22.297798856646597,100,0.036285786857288005,0.19957182771508403,5120.650241300483,0,1,0.8461538461538461,0.23585761457237203,0,0.6531441634311841
1698832080,251.2265625,4833243.733333333,4663357.066666666,4833243.733333333,13.685273386666571,34.2991319699892,100,0,0.19911592529170483,5151.527219146987,0,1,1,0.2190275178208753,0,0.6769941459917964
1698832200,228.39453125,4888420.266666667,4624252.8,4888420.266666667,14.313626882222808,24.822265116672497,100,0,0.21822943187604568,5609.587546373755,0,1,1,0.12730050192769332,0,0.7092456535971485
1698832320,228.10546875,5499830.4,5255224,5499830.4,11.756286708888284,22.38572699003271,100,0.03642390136407511,0.21854340818445064,5639.5126481997495,0,1,0.8571428571428572,0.2003314575024131,0,0.7284780272815022
1698832440,229.875,5076357.333333333,4798631.2,5076357.333333333,16.921253324443466,20.054260456672637,100,0.03501199304403446,0.1750599652201723,4473.482351236285,0,1,0.8333333333333334,0.05251798956605169,0,0.5776978852265686
1698832560,242.4140625,6027537.333333333,5836999.733333333,6027537.333333333,15.078961466667048,22.413748299974635,100,0,0.2002730996813837,5148.475193445608,0,1,1,0.21847974510696405,0,0.6554392353208922
1698832680,225.61328125,4156284.2666666666,3821209.6,4156284.2666666666,7.420953059999091,12.219737569976132,100,0.019933422369286583,0.19933422369286583,5163.155062092612,0,1,0.9090909090909091,0.15946737895429267,0,0.6378695158171707
1698832800,228.02734375,5885025.866666666,5709141.333333333,5885025.866666666,13.533601384444612,20.802244256677415,100,0.03352217491870872,0.2178941369716067,5604.572424658912,0,1,0.8666666666666667,0.2681773993496698,0,0.7039656732928832
1698832920,226.62109375,4525557.866666666,4335727.466666667,4525557.866666666,14.192857522221958,19.328202786661375,100,0.03994008986520219,0.1797304043934099,4644.2336495257105,0,1,0.8181818181818182,0.11982026959560658,0,0.5791313030454319
1698833040,238.42578125,4383669.745573376,4171060.8556470703,4383669.745573376,11.880527922462337,19.976806559100112,100,0,0.18180495963929894,4698.203766998765,0,1,1,0.18180495963929894,0,0.5999563668096866
1698833160,225.7421875,4325910.133333334,4268195.733333333,4325910.133333334,12.377576522222727,8.992368139976557,100,0,0.19928258270227184,5101.271785209609,0,1,1,0.07246639370991703,0,0.6521975433892533
1698833280,228.02734375,4052161.066666667,3793172.8,4052161.066666667,11.31508551777895,11.458983636645522,100,0.054911866454340784,0.20134351033258288,5610.894514304541,0,1,0.7857142857142857,0.18303955484780263,0,0.69555030842165
1698833400,227.00390625,4572371.2,4373633.066666666,4572371.2,13.664499926665789,24.698331766655127,100,0.03635306092773012,0.1817653046386506,4696.088410644176,0,1,0.8333333333333333,0,0,0.5816489748436819
1698833520,226.921875,4912042.666666667,4593201.866666666,4912042.666666667,10.170059337779094,9.330055640020873,100,0,0.19167399062533294,4945.188958133589,0,1,1,0.15682417414799968,0,0.6272966965919987
1698833640,229.10546875,3051992.2666666666,2901057.066666667,3051992.2666666666,13.881605835556709,11.500181943362502,100,0.03504333160006933,0.17521665800034664,4511.128076876926,0,1,0.8333333333333333,0.017521665800034666,0,0.5606933056011093
1698833760,243.37890625,4921159.2,4708932.533333333,4921159.2,16.39371265555585,24.449356983338173,100,0.036360330879011,0.19998181983456048,5139.896373056994,0,1,0.8461538461538461,0.0545404963185165,0,0.6544859558221979
1698833880,227.62890625,5098537.333333333,4860851.2,5098537.333333333,10.380818400000054,20.83092702998935,100,0.03345656501446996,0.20073939008681976,5134.91359842085,0,1,0.8571428571428572,0.15055454256511483,0,0.6691313002893993
1698834000,236.77734375,5592437.333333333,5309513.6,5592437.333333333,21.822310440000162,25.148533169995062,100,0,0.209745344925219,5412.573964588425,0,1,1,0.22881310355478438,0,0.7055070692939185
1698834120,230.80859375,6265358.4,6107030.4,6265358.4,12.04045028888787,22.784166820007766,100,0.036267363000036267,0.19947049650019946,5108.258078555107,1.088020890001088,1,0.8461538461538461,0.1088020890001088,0.018133681500018133,0.6528125340006528
