parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-797d56fbd4-tsrm4"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
39,39,39,39,0,0,65,0,0,28,0,37,0,2,2,0,0,0,0,65,37,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-29 14:20:00,0,1701238800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,43,43,43,0,0,69,0,0,28,0,41,0,2,2,0,0,0,0,69,41,28,28,3,2,2,2,2,2,2,2,2,0,2023-11-29 14:22:00,3,1701238920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
49,52,49,49,0,0,76,0,0,29,0,47,0,2,2,0,0,0,0,76,47,29,29,4,3,2,3,3,2,2,2,2,0,2023-11-29 14:24:00,6,1701239040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
51,53,51,51,0,0,75,0,0,26,0,49,0,2,2,0,0,0,0,75,49,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 14:26:00,1,1701239160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
29,31,29,29,0,0,57,0,0,28,0,29,0,0,0,0,0,0,0,57,29,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 14:28:00,0,1701239280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
37,37,37,37,0,0,62,0,0,26,0,36,0,1,1,0,0,0,0,62,36,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 14:30:00,0,1701239400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
38,38,38,38,0,0,63,0,0,27,0,36,0,2,2,0,0,0,0,63,36,27,27,3,3,0,3,3,3,2,2,2,2,2023-11-29 14:32:00,0,1701239520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,45,43,43,0,0,67,0,0,28,0,39,0,4,4,1,0,0,0,67,39,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-29 14:34:00,0,1701239640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
33,33,33,33,0,0,59,0,0,26,0,33,0,0,0,0,0,0,0,59,33,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 14:36:00,0,1701239760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
37,37,37,37,0,0,60,0,0,26,0,34,0,3,3,0,0,0,0,60,34,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-29 14:38:00,0,1701239880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,45,43,43,0,0,70,0,0,29,0,41,0,2,2,2,0,0,0,70,41,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-29 14:40:00,1,1701240000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
56,56,56,56,0,0,76,0,0,26,0,50,0,6,6,1,0,0,0,76,50,26,26,2,2,4,2,2,2,2,2,2,1,2023-11-29 14:42:00,0,1701240120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
39,41,39,39,0,0,64,0,0,26,0,38,0,1,1,0,0,0,0,64,38,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 14:44:00,0,1701240240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,44,44,44,0,0,67,0,0,26,0,41,0,3,3,0,0,0,0,67,41,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-29 14:46:00,3,1701240360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
35,35,35,35,0,0,60,0,0,28,0,32,0,3,3,0,0,0,0,60,32,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-29 14:48:00,2,1701240480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
41,43,41,41,0,0,67,0,0,27,0,40,0,1,1,0,0,0,0,67,40,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-29 14:50:00,4,1701240600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,44,44,44,0,6,67,1,1,26,1,41,1,2,2,0,1,0,0,67,41,26,26,2,2,0,2,2,2,2,2,2,2,2023-11-29 14:52:00,2,1701240720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
34,36,34,34,0,0,59,0,0,28,0,31,0,3,3,0,0,0,0,59,31,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-29 14:54:00,0,1701240840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
38,38,38,38,0,0,61,0,0,26,0,35,0,2,2,1,0,0,0,61,35,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 14:56:00,10,1701240960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
37,37,37,37,0,0,59,0,0,27,0,32,0,5,5,1,0,0,0,59,32,27,27,3,3,2,3,3,3,2,2,2,2,2023-11-29 14:58:00,0,1701241080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
47,51,47,47,0,0,73,0,0,28,0,45,0,2,2,0,0,0,0,73,45,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-29 15:00:00,3,1701241200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
40,40,40,40,0,0,64,0,0,26,0,38,0,2,2,0,0,0,0,64,38,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 15:02:00,0,1701241320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
35,39,35,35,0,0,60,0,0,26,0,34,0,1,1,0,0,0,0,60,34,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 15:04:00,7,1701241440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
29,29,29,29,0,0,57,0,0,29,0,28,0,1,1,0,0,0,0,57,28,29,29,5,5,1,5,5,4,2,2,2,0,2023-11-29 15:06:00,2,1701241560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
47,47,47,47,0,0,64,0,0,26,0,38,0,9,9,1,0,0,0,64,38,26,26,2,2,6,2,2,2,2,2,2,2,2023-11-29 15:08:00,2,1701241680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
57,60,57,57,0,0,79,0,0,26,0,53,0,4,4,1,0,0,0,79,53,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-29 15:10:00,2,1701241800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
32,36,32,32,0,0,55,0,0,26,0,29,0,3,3,0,0,0,0,55,29,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 15:12:00,10,1701241920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
30,38,30,30,0,0,56,0,0,28,0,28,0,2,2,0,0,0,0,56,28,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-29 15:14:00,4,1701242040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,44,44,44,0,0,71,0,0,27,0,44,0,0,0,0,0,0,0,71,44,27,27,3,3,0,3,3,2,2,2,2,0,2023-11-29 15:16:00,1,1701242160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
29,29,29,29,0,0,55,0,0,26,0,29,0,0,0,0,0,0,0,55,29,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 15:18:00,2,1701242280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,46,44,44,0,0,69,0,0,28,0,41,0,3,3,0,0,0,0,69,41,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-29 15:20:00,0,1701242400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
42,42,42,42,0,0,66,0,0,26,0,40,0,2,2,0,0,0,0,66,40,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 15:22:00,1,1701242520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,43,43,43,0,0,69,0,0,27,0,42,0,1,1,0,0,0,0,69,42,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 15:24:00,1,1701242640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
41,43,41,41,0,0,65,0,0,26,0,39,0,2,2,0,0,0,0,65,39,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 15:26:00,0,1701242760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
47,47,47,47,0,0,74,0,0,28,0,46,0,1,1,0,0,0,0,74,46,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 15:28:00,4,1701242880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
40,42,40,40,0,0,66,0,0,26,0,40,0,0,0,0,0,0,0,66,40,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 15:30:00,1,1701243000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
39,39,39,39,0,0,64,0,0,27,0,37,0,2,2,1,0,0,0,64,37,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-29 15:32:00,1,1701243120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
47,48,47,47,0,0,70,0,0,29,0,41,0,6,6,0,0,0,0,70,41,29,29,5,4,5,4,4,4,2,2,2,1,2023-11-29 15:34:00,3,1701243240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
40,47,40,40,0,0,64,0,0,26,0,38,0,2,2,0,0,0,0,64,38,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 15:36:00,0,1701243360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
34,37,34,34,0,0,58,0,0,26,0,32,0,2,2,0,0,0,0,58,32,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 15:38:00,4,1701243480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
33,36,33,33,0,0,61,0,0,28,0,33,0,0,0,0,0,0,0,61,33,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 15:40:00,0,1701243600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,49,43,43,0,0,70,0,0,27,0,43,0,0,0,0,0,0,0,70,43,27,27,3,3,0,3,3,2,2,2,2,0,2023-11-29 15:42:00,1,1701243720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
31,32,31,31,0,0,55,0,0,26,0,29,0,2,2,1,0,0,0,55,29,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 15:44:00,0,1701243840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
41,45,41,41,0,0,67,0,0,26,0,41,0,0,0,0,0,0,0,67,41,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 15:46:00,10,1701243960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
35,37,35,35,0,0,61,0,0,28,0,33,0,2,2,1,0,0,0,61,33,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 15:48:00,1,1701244080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
47,49,47,47,0,0,71,0,0,27,0,44,0,3,3,0,0,0,0,71,44,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-29 15:50:00,1,1701244200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
31,31,31,31,0,0,57,0,0,26,0,31,0,0,0,0,0,0,0,57,31,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 15:52:00,0,1701244320,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,43,43,43,0,0,70,0,0,28,0,42,0,1,1,0,0,0,0,70,42,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-29 15:54:00,0,1701244440,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,46,44,44,0,0,69,0,0,26,0,43,0,1,1,0,0,0,0,69,43,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 15:56:00,0,1701244560,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
32,32,32,32,0,0,58,0,0,27,0,31,0,1,1,0,0,0,0,58,31,27,27,3,3,0,3,3,2,2,2,2,1,2023-11-29 15:58:00,2,1701244680,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
44,44,44,44,0,0,70,0,0,28,0,42,0,2,2,0,0,0,0,70,42,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-29 16:00:00,0,1701244800,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
51,53,51,51,0,0,76,0,0,27,0,49,0,2,2,1,0,0,0,76,49,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 16:02:00,12,1701244920,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
62,62,62,62,0,0,86,0,0,27,0,59,0,3,3,0,0,0,0,86,59,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-29 16:04:00,1,1701245040,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
54,56,54,54,0,6,79,1,1,27,1,52,1,1,1,0,1,0,0,79,52,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 16:06:00,1,1701245160,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
52,50,52,52,0,0,76,0,0,30,0,46,0,4,4,1,0,0,0,76,46,30,30,6,6,1,6,6,6,2,2,2,2,2023-11-29 16:08:00,0,1701245280,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
48,48,48,48,0,0,174,0,0,27,0,147,0,1,1,0,0,0,0,174,147,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-29 16:10:00,0,1701245400,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
33,35,33,33,0,0,61,0,0,28,0,33,0,0,0,0,0,0,0,61,33,28,28,4,4,0,4,4,2,2,2,2,0,2023-11-29 16:12:00,2,1701245520,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
43,43,43,43,0,0,269,0,0,30,0,239,0,4,4,1,0,0,0,269,239,30,30,6,6,2,6,6,6,2,2,2,1,2023-11-29 16:14:00,0,1701245640,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
52,54,52,52,0,0,128,0,0,28,0,100,0,3,3,1,0,0,0,128,49,28,28,4,4,1,3,3,3,2,2,2,1,2023-11-29 16:16:00,54,1701245760,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
34,34,34,34,0,0,60,0,0,27,0,33,0,1,1,0,0,0,0,60,33,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 16:18:00,0,1701245880,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
33,33,33,33,0,0,60,0,0,27,0,33,0,0,0,0,0,0,0,60,33,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-29 16:20:00,6,1701246000,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
48,50,48,48,0,0,76,0,0,30,0,46,0,2,2,0,0,0,0,76,46,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-29 16:22:00,6,1701246120,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
28,28,28,28,0,0,52,0,0,27,0,25,0,3,3,0,0,0,0,52,25,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-29 16:24:00,4,1701246240,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
13,15,13,13,0,0,40,0,0,28,0,12,0,1,1,0,0,0,0,40,12,28,28,4,4,0,4,4,3,2,2,2,1,2023-11-29 16:26:00,1,1701246360,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
11,11,11,11,0,0,38,0,0,27,0,11,0,0,0,0,0,0,0,38,11,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-29 16:28:00,4,1701246480,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
7,7,7,7,0,0,37,0,0,30,0,7,0,0,0,0,0,0,0,37,7,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-29 16:30:00,12,1701246600,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
13,15,13,13,0,0,40,0,0,27,0,13,0,0,0,0,0,0,0,40,13,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-29 16:32:00,0,1701246720,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
16,16,16,16,0,0,42,0,0,27,0,15,0,1,1,0,0,0,0,42,15,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 16:34:00,0,1701246840,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
40,40,40,40,0,0,65,0,0,28,0,37,0,3,3,0,0,0,0,65,37,28,28,4,4,2,4,4,3,2,2,2,1,2023-11-29 16:36:00,7,1701246960,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
57,59,57,57,0,0,84,0,0,30,0,54,0,3,3,1,0,0,0,84,54,30,30,6,6,1,6,6,5,2,2,2,1,2023-11-29 16:38:00,1,1701247080,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
56,56,56,56,0,0,82,0,0,27,0,55,0,1,1,0,0,0,0,82,55,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 16:40:00,1,1701247200,266.54296875,136842.13333333333,2818282.1333333333,136842.13333333333,103.1041475444282,149.5089437733016,1
